date,geography,indicator,value
2007-10,Quebec,Population,7712616
2007-10,Ontario,Population,12807497
2007-10,Manitoba,Population,1191684
2007-10,Saskatchewan,Population,1007305
2007-10,Alberta,Population,3533414
2007-10,British Columbia,Population,4312048
2007-10,Yukon,Population,32663
2007-10,Northwest Territories,Population,43286
2007-10,Nunavut,Population,31560
2008-01,Canada,Population,33050262
2008-01,Newfoundland and Labrador,Population,510989
2008-01,Prince Edward Island,Population,137990
2008-01,Nova Scotia,Population,935540
2008-01,New Brunswick,Population,746284
2008-01,Quebec,Population,7724885
2008-01,Ontario,Population,12814686
2008-01,Manitoba,Population,1193396
2008-01,Saskatchewan,Population,1010279
2008-01,Alberta,Population,3548804
2008-01,British Columbia,Population,4319657
2008-01,Yukon,Population,32752
2008-01,Northwest Territories,Population,43384
2008-01,Nunavut,Population,31616
2008-04,Canada,Population,33127394
2008-04,Newfoundland and Labrador,Population,511239
2008-04,Prince Edward Island,Population,138175
2008-04,Nova Scotia,Population,935704
2008-04,New Brunswick,Population,746529
2008-04,Quebec,Population,7739956
2008-04,Ontario,Population,12840482
2008-04,Manitoba,Population,1194653
2008-04,Saskatchewan,Population,1013449
2008-04,Alberta,Population,3567475
2008-04,British Columbia,Population,4331706
2008-04,Yukon,Population,32955
2008-04,Northwest Territories,Population,43388
2008-04,Nunavut,Population,31683
2008-07,Canada,Population,33247298
2008-07,Newfoundland and Labrador,Population,511569
2008-07,Prince Edward Island,Population,138736
2008-07,Nova Scotia,Population,935965
2008-07,New Brunswick,Population,746875
2008-07,Quebec,Population,7761614
2008-07,Ontario,Population,12883824
2008-07,Manitoba,Population,1197767
2008-07,Saskatchewan,Population,1017368
2008-07,Alberta,Population,3595875
2008-07,British Columbia,Population,4349338
2008-07,Yukon,Population,33084
2008-07,Northwest Territories,Population,43385
2008-07,Nunavut,Population,31898
2008-10,Canada,Population,33372978
2008-10,Newfoundland and Labrador,Population,513425
2008-10,Prince Edward Island,Population,139448
2008-10,Nova Scotia,Population,937108
2008-10,New Brunswick,Population,747767
2008-10,Quebec,Population,7786609
2008-10,Ontario,Population,12927520
2008-10,Manitoba,Population,1199551
2008-10,Saskatchewan,Population,1022511
2008-10,Alberta,Population,3619319
2008-10,British Columbia,Population,4371128
2008-10,Yukon,Population,33307
2008-10,Northwest Territories,Population,43315
2008-10,Nunavut,Population,31970
2009-01,Canada,Population,33427754
2009-01,Newfoundland and Labrador,Population,514210
2009-01,Prince Edward Island,Population,139114
2009-01,Nova Scotia,Population,937445
2009-01,New Brunswick,Population,748375
2009-01,Quebec,Population,7799271
2009-01,Ontario,Population,12932742
2009-01,Manitoba,Population,1201705
2009-01,Saskatchewan,Population,1025946
2009-01,Alberta,Population,3638505
2009-01,British Columbia,Population,4381832
2009-01,Yukon,Population,33405
2009-01,Northwest Territories,Population,43136
2009-01,Nunavut,Population,32068
2009-04,Canada,Population,33512305
2009-04,Newfoundland and Labrador,Population,514707
2009-04,Prince Edward Island,Population,139190
2009-04,Nova Scotia,Population,937489
2009-04,New Brunswick,Population,749165
2009-04,Quebec,Population,7817425
2009-04,Ontario,Population,12956924
2009-04,Manitoba,Population,1204013
2009-04,Saskatchewan,Population,1029862
2009-04,Alberta,Population,3659235
2009-04,British Columbia,Population,4395197
2009-04,Yukon,Population,33583
2009-04,Northwest Territories,Population,43122
2009-04,Nunavut,Population,32393
2009-07,Canada,Population,33630069
2009-07,Newfoundland and Labrador,Population,516741
2009-07,Prince Edward Island,Population,139873
2009-07,Nova Scotia,Population,938266
2009-07,New Brunswick,Population,749956
2009-07,Quebec,Population,7843915
2009-07,Ontario,Population,12998941
2009-07,Manitoba,Population,1208555
2009-07,Saskatchewan,Population,1034791
2009-07,Alberta,Population,3679010
2009-07,British Columbia,Population,4410513
2009-07,Yukon,Population,33733
2009-07,Northwest Territories,Population,43171
2009-07,Nunavut,Population,32604
2009-10,Canada,Population,33758581
2009-10,Newfoundland and Labrador,Population,518975
2009-10,Prince Edward Island,Population,140596
2009-10,Nova Scotia,Population,940558
2009-10,New Brunswick,Population,751066
2009-10,Quebec,Population,7871847
2009-10,Ontario,Population,13048442
2009-10,Manitoba,Population,1211881
2009-10,Saskatchewan,Population,1039530
2009-10,Alberta,Population,3694318
2009-10,British Columbia,Population,4431587
2009-10,Yukon,Population,34027
2009-10,Northwest Territories,Population,42938
2009-10,Nunavut,Population,32816
2010-01,Canada,Population,33809016
2010-01,Newfoundland and Labrador,Population,520276
2010-01,Prince Edward Island,Population,140598
2010-01,Nova Scotia,Population,940879
2010-01,New Brunswick,Population,751282
2010-01,Quebec,Population,7886127
2010-01,Ontario,Population,13059426
2010-01,Manitoba,Population,1213941
2010-01,Saskatchewan,Population,1042936
2010-01,Alberta,Population,3702290
2010-01,British Columbia,Population,4441345
2010-01,Yukon,Population,34009
2010-01,Northwest Territories,Population,42981
2010-01,Nunavut,Population,32926
2010-04,Canada,Population,33890461
2010-04,Newfoundland and Labrador,Population,521197
2010-04,Prince Edward Island,Population,140978
2010-04,Nova Scotia,Population,940967
2010-04,New Brunswick,Population,752020
2010-04,Quebec,Population,7903676
2010-04,Ontario,Population,13088924
2010-04,Manitoba,Population,1216618
2010-04,Saskatchewan,Population,1046779
2010-04,Alberta,Population,3714999
2010-04,British Columbia,Population,4453756
2010-04,Yukon,Population,34243
2010-04,Northwest Territories,Population,43161
2010-04,Nunavut,Population,33143
2010-07,Canada,Population,34005902
2010-07,Newfoundland and Labrador,Population,522002
2010-07,Prince Edward Island,Population,141644
2010-07,Nova Scotia,Population,942144
2010-07,New Brunswick,Population,753034
2010-07,Quebec,Population,7929479
2010-07,Ontario,Population,13136481
2010-07,Manitoba,Population,1220782
2010-07,Saskatchewan,Population,1051426
2010-07,Alberta,Population,3732104
2010-07,British Columbia,Population,4465557
2010-07,Yukon,Population,34598
2010-07,Northwest Territories,Population,43292
2010-07,Nunavut,Population,33359
2010-10,Canada,Population,34132531
2010-10,Newfoundland and Labrador,Population,522861
2010-10,Prince Edward Island,Population,142725
2010-10,Nova Scotia,Population,944201
2010-10,New Brunswick,Population,754287
2010-10,Quebec,Population,7955183
2010-10,Ontario,Population,13189987
2010-10,Manitoba,Population,1224663
2010-10,Saskatchewan,Population,1056102
2010-10,Alberta,Population,3747235
2010-10,British Columbia,Population,4483613
2010-10,Yukon,Population,34790
2010-10,Northwest Territories,Population,43307
2010-10,Nunavut,Population,33577
2011-01,Canada,Population,34166633
2011-01,Newfoundland and Labrador,Population,523723
2011-01,Prince Edward Island,Population,143016
2011-01,Nova Scotia,Population,944082
2011-01,New Brunswick,Population,754795
2011-01,Quebec,Population,7967270
2011-01,Ontario,Population,13199081
2011-01,Manitoba,Population,1227210
2011-01,Saskatchewan,Population,1058969
2011-01,Alberta,Population,3754422
2011-01,British Columbia,Population,4482262
2011-01,Yukon,Population,34802
2011-01,Northwest Territories,Population,43265
2011-01,Nunavut,Population,33736
2011-04,Canada,Population,34230555
2011-04,Newfoundland and Labrador,Population,524238
2011-04,Prince Edward Island,Population,143265
2011-04,Nova Scotia,Population,943921
2011-04,New Brunswick,Population,754843
2011-04,Quebec,Population,7982145
2011-04,Ontario,Population,13222146
2011-04,Manitoba,Population,1229058
2011-04,Saskatchewan,Population,1061484
2011-04,Alberta,Population,3768774
2011-04,British Columbia,Population,4488509
2011-04,Yukon,Population,34984
2011-04,Northwest Territories,Population,43263
2011-04,Nunavut,Population,33925
2011-07,Canada,Population,34339221
2011-07,Newfoundland and Labrador,Population,524955
2011-07,Prince Edward Island,Population,143918
2011-07,Nova Scotia,Population,944095
2011-07,New Brunswick,Population,755590
2011-07,Quebec,Population,8004736
2011-07,Ontario,Population,13262345
2011-07,Manitoba,Population,1233353
2011-07,Saskatchewan,Population,1065661
2011-07,Alberta,Population,3787705
2011-07,British Columbia,Population,4503819
2011-07,Yukon,Population,35366
2011-07,Northwest Territories,Population,43493
2011-07,Nunavut,Population,34185
2011-10,Canada,Population,34457713
2011-10,Newfoundland and Labrador,Population,525845
2011-10,Prince Edward Island,Population,144283
2011-10,Nova Scotia,Population,944645
2011-10,New Brunswick,Population,756187
2011-10,Quebec,Population,8021063
2011-10,Ontario,Population,13310604
2011-10,Manitoba,Population,1237390
2011-10,Saskatchewan,Population,1069950
2011-10,Alberta,Population,3805071
2011-10,British Columbia,Population,4529186
2011-10,Yukon,Population,35578
2011-10,Northwest Territories,Population,43576
2011-10,Nunavut,Population,34335
2012-01,Canada,Population,34516032
2012-01,Newfoundland and Labrador,Population,526115
2012-01,Prince Edward Island,Population,144208
2012-01,Nova Scotia,Population,943907
2012-01,New Brunswick,Population,757039
2012-01,Quebec,Population,8028516
2012-01,Ontario,Population,13325337
2012-01,Manitoba,Population,1241417
2012-01,Saskatchewan,Population,1073565
2012-01,Alberta,Population,3822425
2012-01,British Columbia,Population,4539775
2012-01,Yukon,Population,35695
2012-01,Northwest Territories,Population,43630
2012-01,Nunavut,Population,34403
2012-04,Canada,Population,34592192
2012-04,Newfoundland and Labrador,Population,525550
2012-04,Prince Edward Island,Population,144365
2012-04,Nova Scotia,Population,943317
2012-04,New Brunswick,Population,757024
2012-04,Quebec,Population,8038332
2012-04,Ontario,Population,13350123
2012-04,Manitoba,Population,1244884
2012-04,Saskatchewan,Population,1077170
2012-04,Alberta,Population,3845093
2012-04,British Columbia,Population,4552320
2012-04,Yukon,Population,35757
2012-04,Northwest Territories,Population,43678
2012-04,Nunavut,Population,34579
2012-07,Canada,Population,34713395
2012-07,Newfoundland and Labrador,Population,526235
2012-07,Prince Edward Island,Population,144415
2012-07,Nova Scotia,Population,943163
2012-07,New Brunswick,Population,758121
2012-07,Quebec,Population,8059752
2012-07,Ontario,Population,13392364
2012-07,Manitoba,Population,1249094
2012-07,Saskatchewan,Population,1083005
2012-07,Alberta,Population,3871947
2012-07,British Columbia,Population,4570866
2012-07,Yukon,Population,36151
2012-07,Northwest Territories,Population,43624
2012-07,Nunavut,Population,34658
2012-10,Canada,Population,34834973
2012-10,Newfoundland and Labrador,Population,527065
2012-10,Prince Edward Island,Population,144396
2012-10,Nova Scotia,Population,942829
2012-10,New Brunswick,Population,758408
2012-10,Quebec,Population,8076838
2012-10,Ontario,Population,13436625
2012-10,Manitoba,Population,1253210
2012-10,Saskatchewan,Population,1088177
2012-10,Alberta,Population,3897746
2012-10,British Columbia,Population,4594846
2012-10,Yukon,Population,36347
2012-10,Northwest Territories,Population,43656
2012-10,Nunavut,Population,34830
2013-01,Canada,Population,34881794
2013-01,Newfoundland and Labrador,Population,527129
2013-01,Prince Edward Island,Population,144041
2013-01,Nova Scotia,Population,942045
2013-01,New Brunswick,Population,758026
2013-01,Quebec,Population,8081006
2013-01,Ontario,Population,13446276
2013-01,Manitoba,Population,1256879
2013-01,Saskatchewan,Population,1090738
2013-01,Alberta,Population,3917941
2013-01,British Columbia,Population,4602742
2013-01,Yukon,Population,36299
2013-01,Northwest Territories,Population,43709
2013-01,Nunavut,Population,34963
2013-04,Canada,Population,34956567
2013-04,Newfoundland and Labrador,Population,527177
2013-04,Prince Edward Island,Population,143807
2013-04,Nova Scotia,Population,940647
2013-04,New Brunswick,Population,757854
2013-04,Quebec,Population,8089004
2013-04,Ontario,Population,13469151
2013-04,Manitoba,Population,1259693
2013-04,Saskatchewan,Population,1093549
2013-04,Alberta,Population,3944281
2013-04,British Columbia,Population,4616335
2013-04,Yukon,Population,36242
2013-04,Northwest Territories,Population,43840
2013-04,Nunavut,Population,34987
2013-07,Canada,Population,35080992
2013-07,Newfoundland and Labrador,Population,526960
2013-07,Prince Edward Island,Population,143942
2013-07,Nova Scotia,Population,939808
2013-07,New Brunswick,Population,758261
2013-07,Quebec,Population,8108825
2013-07,Ontario,Population,13511902
2013-07,Manitoba,Population,1263393
2013-07,Saskatchewan,Population,1098868
2013-07,Alberta,Population,3978532
2013-07,British Columbia,Population,4634943
2013-07,Yukon,Population,36454
2013-07,Northwest Territories,Population,43774
2013-07,Nunavut,Population,35330
2013-10,Canada,Population,35209597
2013-10,Newfoundland and Labrador,Population,527948
2013-10,Prince Edward Island,Population,143943
2013-10,Nova Scotia,Population,939442
2013-10,New Brunswick,Population,758379
2013-10,Quebec,Population,8122462
2013-10,Ontario,Population,13559499
2013-10,Manitoba,Population,1267105
2013-10,Saskatchewan,Population,1102832
2013-10,Alberta,Population,4008421
2013-10,British Columbia,Population,4663919
2013-10,Yukon,Population,36384
2013-10,Northwest Territories,Population,43727
2013-10,Nunavut,Population,35536
2014-01,Canada,Population,35247023
2014-01,Newfoundland and Labrador,Population,528065
2014-01,Prince Edward Island,Population,143828
2014-01,Nova Scotia,Population,939166
2014-01,New Brunswick,Population,758713
2014-01,Quebec,Population,8123138
2014-01,Ontario,Population,13563311
2014-01,Manitoba,Population,1270153
2014-01,Saskatchewan,Population,1105444
2014-01,Alberta,Population,4027497
2014-01,British Columbia,Population,4672025
2014-01,Yukon,Population,36333
2014-01,Northwest Territories,Population,43767
2014-01,Nunavut,Population,35583
2014-04,Canada,Population,35320540
2014-04,Newfoundland and Labrador,Population,527314
2014-04,Prince Edward Island,Population,143810
2014-04,Nova Scotia,Population,938175
2014-04,New Brunswick,Population,758570
2014-04,Quebec,Population,8129926
2014-04,Ontario,Population,13583220
2014-04,Manitoba,Population,1272914
2014-04,Saskatchewan,Population,1108674
2014-04,Alberta,Population,4051858
2014-04,British Columbia,Population,4689892
2014-04,Yukon,Population,36626
2014-04,Northwest Territories,Population,43760
2014-04,Nunavut,Population,35801
2014-07,Canada,Population,35434066
2014-07,Newfoundland and Labrador,Population,527970
2014-07,Prince Edward Island,Population,144095
2014-07,Nova Scotia,Population,937768
2014-07,New Brunswick,Population,758657
2014-07,Quebec,Population,8147535
2014-07,Ontario,Population,13617763
2014-07,Manitoba,Population,1277425
2014-07,Saskatchewan,Population,1111989
2014-07,Alberta,Population,4081271
2014-07,British Columbia,Population,4712691
2014-07,Yukon,Population,37085
2014-07,Northwest Territories,Population,43851
2014-07,Nunavut,Population,35966
2014-10,Canada,Population,35555305
2014-10,Newfoundland and Labrador,Population,528266
2014-10,Prince Edward Island,Population,144342
2014-10,Nova Scotia,Population,938157
2014-10,New Brunswick,Population,759192
2014-10,Quebec,Population,8162631
2014-10,Ontario,Population,13661282
2014-10,Manitoba,Population,1281690
2014-10,Saskatchewan,Population,1115184
2014-10,Alberta,Population,4103702
2014-10,British Columbia,Population,4743505
2014-10,Yukon,Population,37223
2014-10,Northwest Territories,Population,44031
2014-10,Nunavut,Population,36100
2015-01,Canada,Population,35571043
2015-01,Newfoundland and Labrador,Population,528161
2015-01,Prince Edward Island,Population,144162
2015-01,Nova Scotia,Population,937442
2015-01,New Brunswick,Population,759270
2015-01,Quebec,Population,8160176
2015-01,Ontario,Population,13657423
2015-01,Manitoba,Population,1284693
2015-01,Saskatchewan,Population,1117137
2015-01,Alberta,Population,4113697
2015-01,British Columbia,Population,4751439
2015-01,Yukon,Population,37123
2015-01,Northwest Territories,Population,44106
2015-01,Nunavut,Population,36214
2015-04,Canada,Population,35606734
2015-04,Newfoundland and Labrador,Population,527859
2015-04,Prince Edward Island,Population,144046
2015-04,Nova Scotia,Population,935380
2015-04,New Brunswick,Population,758579
2015-04,Quebec,Population,8159968
2015-04,Ontario,Population,13669290
2015-04,Manitoba,Population,1286250
2015-04,Saskatchewan,Population,1117736
2015-04,Alberta,Population,4125943
2015-04,British Columbia,Population,4763917
2015-04,Yukon,Population,37330
2015-04,Northwest Territories,Population,44159
2015-04,Nunavut,Population,36277
2015-07,Canada,Population,35704498
2015-07,Newfoundland and Labrador,Population,528348
2015-07,Prince Edward Island,Population,144636
2015-07,Nova Scotia,Population,937419
2015-07,New Brunswick,Population,759226
2015-07,Quebec,Population,8175743
2015-07,Ontario,Population,13709293
2015-07,Manitoba,Population,1293598
2015-07,Saskatchewan,Population,1122210
2015-07,Alberta,Population,4150147
2015-07,British Columbia,Population,4765472
2015-07,Yukon,Population,37669
2015-07,Northwest Territories,Population,44247
2015-07,Nunavut,Population,36490
2015-10,Canada,Population,35823591
2015-10,Newfoundland and Labrador,Population,528843
2015-10,Prince Edward Island,Population,144949
2015-10,Nova Scotia,Population,938914
2015-10,New Brunswick,Population,759971
2015-10,Quebec,Population,8190074
2015-10,Ontario,Population,13759762
2015-10,Manitoba,Population,1298120
2015-10,Saskatchewan,Population,1125588
2015-10,Alberta,Population,4163048
2015-10,British Columbia,Population,4795547
2015-10,Yukon,Population,37730
2015-10,Northwest Territories,Population,44443
2015-10,Nunavut,Population,36602
2016-01,Canada,Population,35871484
2016-01,Newfoundland and Labrador,Population,528903
2016-01,Prince Edward Island,Population,145238
2016-01,Nova Scotia,Population,938973
2016-01,New Brunswick,Population,760679
2016-01,Quebec,Population,8193831
2016-01,Ontario,Population,13774364
2016-01,Manitoba,Population,1302938
2016-01,Saskatchewan,Population,1128160
2016-01,Alberta,Population,4171847
2016-01,British Columbia,Population,4807562
2016-01,Yukon,Population,37756
2016-01,Northwest Territories,Population,44515
2016-01,Nunavut,Population,36718
2016-04,Canada,Population,35970407
2016-04,Newfoundland and Labrador,Population,529083
2016-04,Prince Edward Island,Population,145792
2016-04,Nova Scotia,Population,940471
2016-04,New Brunswick,Population,762317
2016-04,Quebec,Population,8204229
2016-04,Ontario,Population,13816652
2016-04,Manitoba,Population,1307797
2016-04,Saskatchewan,Population,1131285
2016-04,Alberta,Population,4182353
2016-04,British Columbia,Population,4831042
2016-04,Yukon,Population,38025
2016-04,Northwest Territories,Population,44595
2016-04,Nunavut,Population,36766
2016-07,Canada,Population,36110803
2016-07,Newfoundland and Labrador,Population,529586
2016-07,Prince Edward Island,Population,146891
2016-07,Nova Scotia,Population,942984
2016-07,New Brunswick,Population,763322
2016-07,Quebec,Population,8225036
2016-07,Ontario,Population,13876500
2016-07,Manitoba,Population,1314140
2016-07,Saskatchewan,Population,1135496
2016-07,Alberta,Population,4195427
2016-07,British Columbia,Population,4861269
2016-07,Yukon,Population,38549
2016-07,Northwest Territories,Population,44624
2016-07,Nunavut,Population,36979
2016-10,Canada,Population,36257421
2016-10,Newfoundland and Labrador,Population,530368
2016-10,Prince Edward Island,Population,147699
2016-10,Nova Scotia,Population,946623
2016-10,New Brunswick,Population,764820
2016-10,Quebec,Population,8246383
2016-10,Ontario,Population,13948180
2016-10,Manitoba,Population,1319800
2016-10,Saskatchewan,Population,1139492
2016-10,Alberta,Population,4207139
2016-10,British Columbia,Population,4886638
2016-10,Yukon,Population,38724
2016-10,Northwest Territories,Population,44471
2016-10,Nunavut,Population,37084
2017-01,Canada,Population,36313068
2017-01,Newfoundland and Labrador,Population,530175
2017-01,Prince Edward Island,Population,147811
2017-01,Nova Scotia,Population,947023
2017-01,New Brunswick,Population,764612
2017-01,Quebec,Population,8252179
2017-01,Ontario,Population,13975516
2017-01,Manitoba,Population,1324044
2017-01,Saskatchewan,Population,1141537
2017-01,Alberta,Population,4215506
2017-01,British Columbia,Population,4894147
2017-01,Yukon,Population,38801
2017-01,Northwest Territories,Population,44471
2017-01,Nunavut,Population,37246
2017-04,Canada,Population,36397141
2017-04,Newfoundland and Labrador,Population,529700
2017-04,Prince Edward Island,Population,148354
2017-04,Nova Scotia,Population,948945
2017-04,New Brunswick,Population,764859
2017-04,Quebec,Population,8265839
2017-04,Ontario,Population,14012209
2017-04,Manitoba,Population,1328337
2017-04,Saskatchewan,Population,1143829
2017-04,Alberta,Population,4224933
2017-04,British Columbia,Population,4908971
2017-04,Yukon,Population,39108
2017-04,Northwest Territories,Population,44626
2017-04,Nunavut,Population,37431
2017-07,Canada,Population,36545075
2017-07,Newfoundland and Labrador,Population,529742
2017-07,Prince Edward Island,Population,149740
2017-07,Nova Scotia,Population,952159
2017-07,New Brunswick,Population,766697
2017-07,Quebec,Population,8292832
2017-07,Ontario,Population,14078499
2017-07,Manitoba,Population,1334734
2017-07,Saskatchewan,Population,1147315
2017-07,Alberta,Population,4237310
2017-07,British Columbia,Population,4934202
2017-07,Yukon,Population,39533
2017-07,Northwest Territories,Population,44656
2017-07,Nunavut,Population,37656
2017-10,Canada,Population,36722075
2017-10,Newfoundland and Labrador,Population,530153
2017-10,Prince Edward Island,Population,150595
2017-10,Nova Scotia,Population,956074
2017-10,New Brunswick,Population,768029
2017-10,Quebec,Population,8326075
2017-10,Ontario,Population,14161084
2017-10,Manitoba,Population,1340426
2017-10,Saskatchewan,Population,1151044
2017-10,Alberta,Population,4253530
2017-10,British Columbia,Population,4962706
2017-10,Yukon,Population,39705
2017-10,Northwest Territories,Population,44825
2017-10,Nunavut,Population,37829
2018-01,Canada,Population,36801579
2018-01,Newfoundland and Labrador,Population,529743
2018-01,Prince Edward Island,Population,150619
2018-01,Nova Scotia,Population,956711
2018-01,New Brunswick,Population,768146
2018-01,Quebec,Population,8338883
2018-01,Ontario,Population,14199811
2018-01,Manitoba,Population,1344198
2018-01,Saskatchewan,Population,1152366
2018-01,Alberta,Population,4263957
2018-01,British Columbia,Population,4974712
2018-01,Yukon,Population,39873
2018-01,Northwest Territories,Population,44730
2018-01,Nunavut,Population,37830
2018-04,Canada,Population,36903671
2018-04,Newfoundland and Labrador,Population,528924
2018-04,Prince Edward Island,Population,151008
2018-04,Nova Scotia,Population,957883
2018-04,New Brunswick,Population,768707
2018-04,Quebec,Population,8354460
2018-04,Ontario,Population,14251136
2018-04,Manitoba,Population,1346916
2018-04,Saskatchewan,Population,1153530
2018-04,Alberta,Population,4276444
2018-04,British Columbia,Population,4991716
2018-04,Yukon,Population,40037
2018-04,Northwest Territories,Population,44934
2018-04,Nunavut,Population,37976
2018-07,Canada,Population,37072620
2018-07,Newfoundland and Labrador,Population,528402
2018-07,Prince Edward Island,Population,152259
2018-07,Nova Scotia,Population,962072
2018-07,New Brunswick,Population,770497
2018-07,Quebec,Population,8386951
2018-07,Ontario,Population,14326746
2018-07,Manitoba,Population,1352687
2018-07,Saskatchewan,Population,1156210
2018-07,Alberta,Population,4292556
2018-07,British Columbia,Population,5020979
2018-07,Yukon,Population,40403
2018-07,Northwest Territories,Population,44536
2018-07,Nunavut,Population,38322
2018-10,Canada,Population,37259485
2018-10,Newfoundland and Labrador,Population,528926
2018-10,Prince Edward Island,Population,153906
2018-10,Nova Scotia,Population,967578
2018-10,New Brunswick,Population,772793
2018-10,Quebec,Population,8418646
2018-10,Ontario,Population,14413055
2018-10,Manitoba,Population,1357856
2018-10,Saskatchewan,Population,1159648
2018-10,Alberta,Population,4311439
2018-10,British Columbia,Population,5052131
2018-10,Yukon,Population,40533
2018-10,Northwest Territories,Population,44487
2018-10,Nunavut,Population,38487
2019-01,Canada,Population,37336956
2019-01,Newfoundland and Labrador,Population,528326
2019-01,Prince Edward Island,Population,153881
2019-01,Nova Scotia,Population,968724
2019-01,New Brunswick,Population,773059
2019-01,Quebec,Population,8430363
2019-01,Ontario,Population,14449986
2019-01,Manitoba,Population,1361737
2019-01,Saskatchewan,Population,1161529
2019-01,Alberta,Population,4324254
2019-01,British Columbia,Population,5061132
2019-01,Yukon,Population,40716
2019-01,Northwest Territories,Population,44675
2019-01,Nunavut,Population,38574
2019-04,Canada,Population,37437243
2019-04,Newfoundland and Labrador,Population,527993
2019-04,Prince Edward Island,Population,154409
2019-04,Nova Scotia,Population,970680
2019-04,New Brunswick,Population,774277
2019-04,Quebec,Population,8447632
2019-04,Ontario,Population,14493612
2019-04,Manitoba,Population,1364666
2019-04,Saskatchewan,Population,1161787
2019-04,Alberta,Population,4337569
2019-04,British Columbia,Population,5080515
2019-04,Yukon,Population,40779
2019-04,Northwest Territories,Population,44560
2019-04,Nunavut,Population,38764
2019-07,Canada,Population,37618495
2019-07,Newfoundland and Labrador,Population,527643
2019-07,Prince Edward Island,Population,155792
2019-07,Nova Scotia,Population,975799
2019-07,New Brunswick,Population,777387
2019-07,Quebec,Population,8483186
2019-07,Ontario,Population,14573565
2019-07,Manitoba,Population,1370033
2019-07,Saskatchewan,Population,1164223
2019-07,Alberta,Population,4355377
2019-07,British Columbia,Population,5111022
2019-07,Yukon,Population,41187
2019-07,Northwest Territories,Population,44442
2019-07,Nunavut,Population,38839
2019-10,Canada,Population,37828162
2019-10,Newfoundland and Labrador,Population,528442
2019-10,Prince Edward Island,Population,157025
2019-10,Nova Scotia,Population,982592
2019-10,New Brunswick,Population,780907
2019-10,Quebec,Population,8521542
2019-10,Ontario,Population,14666727
2019-10,Manitoba,Population,1373884
2019-10,Saskatchewan,Population,1167271
2019-10,Alberta,Population,4376860
2019-10,British Columbia,Population,5148047
2019-10,Yukon,Population,41460
2019-10,Northwest Territories,Population,44512
2019-10,Nunavut,Population,38893
2020-01,Canada,Population,37928208
2020-01,Newfoundland and Labrador,Population,528231
2020-01,Prince Edward Island,Population,157494
2020-01,Nova Scotia,Population,984130
2020-01,New Brunswick,Population,781054
2020-01,Quebec,Population,8537376
2020-01,Ontario,Population,14718155
2020-01,Manitoba,Population,1377283
2020-01,Saskatchewan,Population,1169426
2020-01,Alberta,Population,4392958
2020-01,British Columbia,Population,5157053
2020-01,Yukon,Population,41505
2020-01,Northwest Territories,Population,44533
2020-01,Nunavut,Population,39010
2020-04,Canada,Population,38006941
2020-04,Newfoundland and Labrador,Population,527733
2020-04,Prince Edward Island,Population,158401
2020-04,Nova Scotia,Population,986204
2020-04,New Brunswick,Population,782512
2020-04,Quebec,Population,8550900
2020-04,Ontario,Population,14752374
2020-04,Manitoba,Population,1379280
2020-04,Saskatchewan,Population,1169038
2020-04,Alberta,Population,4405455
2020-04,British Columbia,Population,5169535
2020-04,Yukon,Population,41807
2020-04,Northwest Territories,Population,44565
2020-04,Nunavut,Population,39137
2020-07,Canada,Population,38028638
2020-07,Newfoundland and Labrador,Population,526884
2020-07,Prince Edward Island,Population,159193
2020-07,Nova Scotia,Population,989168
2020-07,New Brunswick,Population,783432
2020-07,Quebec,Population,8551095
2020-07,Ontario,Population,14761811
2020-07,Manitoba,Population,1380132
2020-07,Saskatchewan,Population,1167386
2020-07,Alberta,Population,4407495
2020-07,British Columbia,Population,5176101
2020-07,Yukon,Population,41958
2020-07,Northwest Territories,Population,44504
2020-07,Nunavut,Population,39479
2020-10,Canada,Population,38027406
2020-10,Newfoundland and Labrador,Population,526046
2020-10,Prince Edward Island,Population,159179
2020-10,Nova Scotia,Population,989154
2020-10,New Brunswick,Population,783814
2020-10,Quebec,Population,8551865
2020-10,Ontario,Population,14757582
2020-10,Manitoba,Population,1381809
2020-10,Saskatchewan,Population,1165963
2020-10,Alberta,Population,4412013
2020-10,British Columbia,Population,5173896
2020-10,Yukon,Population,42109
2020-10,Northwest Territories,Population,44395
2020-10,Nunavut,Population,39581
2021-01,Canada,Population,38058291
2021-01,Newfoundland and Labrador,Population,525895
2021-01,Prince Edward Island,Population,159240
2021-01,Nova Scotia,Population,990025
2021-01,New Brunswick,Population,784950
2021-01,Quebec,Population,8550561
2021-01,Ontario,Population,14772726
2021-01,Manitoba,Population,1383854
2021-01,Saskatchewan,Population,1166348
2021-01,Alberta,Population,4418338
2021-01,British Columbia,Population,5180015
2021-01,Yukon,Population,42157
2021-01,Northwest Territories,Population,44432
2021-01,Nunavut,Population,39750
2021-04,Canada,Population,38140918
2021-04,Newfoundland and Labrador,Population,526195
2021-04,Prince Edward Island,Population,160334
2021-04,Nova Scotia,Population,993946
2021-04,New Brunswick,Population,787002
2021-04,Quebec,Population,8556015
2021-04,Ontario,Population,14808093
2021-04,Manitoba,Population,1388611
2021-04,Saskatchewan,Population,1167711
2021-04,Alberta,Population,4425617
2021-04,British Columbia,Population,5200393
2021-04,Yukon,Population,42443
2021-04,Northwest Territories,Population,44679
2021-04,Nunavut,Population,39879
2021-07,Canada,Population,38239864
2021-07,Newfoundland and Labrador,Population,527056
2021-07,Prince Edward Island,Population,162133
